@RELATION svm_paper_noise
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {002-Noise,001-Paper}

@DATA
0.030776,0.030510,3.183747,0.059614,0.073042,0.247780,0.012750,0.039510,-40.550024,-0.020448,-0.366384,0.197671,-0.174302,0.236117,0.176460,-0.277802,0.076085,0.163122,-0.093937,-0.012168,0.040466,0.000527,0.000313,0.000923,0.000543,0.103066,0.001105,0.001315,0.000810,0.002723,0.018660,0.007768,0.000450,0.035198,-0.001266,-0.000010,0.000039,-0.002272,-0.002328,-0.010534,0.000000,-0.002205,-0.236920,-0.015426,0.002741,0.007332,0.000373,-0.002388,-0.000808,0.000705,0.001048,-0.000959,0.002327,-0.000813,-0.002517,-0.000081,-0.000013,-0.000048,-0.000032,0.001567,-0.000117,-0.000065,-0.000008,-0.000047,-0.000218,-0.000083,-0.000020,0.000405,0.010243,0.025383,0.168044,0.020557,0.017937,0.177637,0.023050,0.041033,1.521729,0.273341,0.172125,0.164987,0.121623,0.115636,0.132996,0.147580,0.120996,0.094297,0.125640,0.073920,0.077360,0.000974,0.000555,0.001460,0.000695,0.008478,0.001856,0.001743,0.001351,0.003808,0.019299,0.012508,0.000618,0.006803,0.010257,0.022940,0.249754,0.025445,0.022136,0.182406,0.043754,0.052554,0.990822,0.230600,0.161527,0.143258,0.138431,0.101469,0.131467,0.137844,0.157000,0.118525,0.166967,0.092613,0.093324,0.000824,0.000624,0.001662,0.000781,0.008647,0.002620,0.002148,0.001983,0.004735,0.014892,0.020864,0.000689,0.007455,002-Noise
0.060712,0.004400,3.082922,0.114580,0.142833,0.554962,0.003792,0.094492,-25.848603,1.157074,-0.052447,-0.158991,-0.554536,-0.024271,-0.339270,0.337633,-0.165202,-0.187179,0.126024,0.217050,0.030307,0.008870,0.005384,0.052791,0.011245,0.012756,0.012440,0.068448,0.002996,0.009145,0.009052,0.020414,0.006382,0.024704,0.000295,0.000169,-0.000546,-0.000108,-0.000452,0.001490,0.000028,0.000644,0.061065,-0.014913,-0.009664,-0.004333,0.001546,0.005839,0.004562,0.004251,-0.001270,0.000276,0.004375,0.000276,0.004944,-0.000117,0.000087,-0.000274,-0.000134,0.000076,-0.000085,-0.000730,0.000080,-0.000074,-0.000083,0.000245,-0.000187,-0.000083,0.014222,0.005913,0.178973,0.012865,0.019042,0.144379,0.001332,0.017327,1.475477,0.378448,0.344777,0.206278,0.213741,0.303295,0.194214,0.214027,0.183411,0.208406,0.219529,0.186409,0.161078,0.005897,0.004157,0.038213,0.006619,0.008132,0.008104,0.046076,0.003695,0.010637,0.007332,0.014641,0.005528,0.012655,0.011884,0.004249,0.192825,0.013223,0.021667,0.118510,0.001490,0.013148,0.683103,0.289915,0.260975,0.240886,0.225485,0.209696,0.197172,0.207845,0.192012,0.212036,0.181615,0.191029,0.193616,0.007087,0.005510,0.042736,0.008693,0.011985,0.011352,0.054345,0.004594,0.015417,0.009804,0.019804,0.007764,0.012929,002-Noise
0.091125,0.001488,2.957581,0.225812,0.238727,0.612760,0.006963,0.104837,-31.801535,1.797296,-0.055898,0.172784,0.199344,0.303305,-0.159125,-0.350362,0.086658,0.256234,0.023792,-0.047469,-0.182045,0.009478,0.002142,0.038473,0.008233,0.029736,0.006293,0.035993,0.007952,0.008712,0.016941,0.024729,0.007870,0.022578,-0.000975,-0.000002,0.001342,-0.002368,-0.002643,-0.004352,-0.000000,-0.000817,-0.205436,-0.013357,-0.008533,-0.006791,0.007895,-0.007281,-0.000354,0.003380,-0.003867,0.003631,0.000152,-0.002274,0.002480,-0.000202,-0.000009,-0.000363,-0.000162,0.001597,-0.000027,-0.000069,-0.000010,-0.000021,-0.000008,-0.000164,-0.000111,0.000358,0.033522,0.004513,0.440705,0.070615,0.053474,0.380294,0.015354,0.110073,3.124316,0.656407,0.471953,0.397697,0.269359,0.225290,0.272001,0.151946,0.205399,0.196640,0.194951,0.166657,0.208935,0.008591,0.001610,0.029350,0.007531,0.018748,0.006191,0.027333,0.011304,0.008993,0.015542,0.019441,0.009855,0.008608,0.029230,0.005760,0.539134,0.059146,0.040265,0.419967,0.020038,0.151975,1.546402,0.490353,0.507037,0.463160,0.324503,0.221855,0.252309,0.195927,0.228067,0.191024,0.214766,0.227050,0.207295,0.011846,0.002023,0.027203,0.009963,0.011124,0.008749,0.031674,0.012623,0.010414,0.021667,0.025623,0.013761,0.009015,002-Noise
0.064809,0.011706,3.174963,0.122931,0.163589,0.294395,0.010751,0.078058,-33.930331,0.360405,-1.107752,0.792408,-0.118297,-0.062370,-0.339332,0.013333,0.012466,-0.052451,0.156077,-0.106330,0.111212,0.018700,0.006032,0.008768,0.005829,0.016792,0.011714,0.014592,0.002528,0.004583,0.013661,0.014234,0.012769,0.015567,-0.000776,0.000032,-0.000751,-0.000918,0.000104,-0.012265,0.000294,-0.001842,0.026254,0.027554,-0.007689,0.003397,-0.003095,-0.008625,-0.004242,0.001833,-0.009838,0.007471,0.002142,0.007012,0.001540,-0.000005,0.001543,-0.000030,-0.000004,-0.000003,0.000017,0.000013,0.000002,-0.000021,0.000003,-0.000002,-0.000020,0.000408,0.018034,0.014517,0.176968,0.023096,0.028378,0.219126,0.008910,0.021325,3.049927,0.883646,0.543941,0.407021,0.278056,0.280774,0.282011,0.263273,0.255796,0.278214,0.332434,0.263490,0.212732,0.021888,0.012008,0.008752,0.006728,0.016651,0.014122,0.014841,0.004132,0.006094,0.019834,0.015428,0.014659,0.008573,0.019052,0.014806,0.251491,0.021946,0.030945,0.178382,0.008428,0.019416,1.319451,0.660928,0.422577,0.326489,0.301546,0.310393,0.342080,0.300874,0.296568,0.269879,0.297734,0.262027,0.251296,0.023421,0.012424,0.009537,0.007732,0.020185,0.018724,0.014189,0.005397,0.008203,0.026171,0.018609,0.017941,0.011451,002-Noise
0.073181,0.023810,3.192362,0.120188,0.132833,0.430196,0.010115,0.093684,-28.646603,-1.168441,-1.152326,0.627856,-0.173075,-0.292230,-0.120803,-0.011255,-0.386381,-0.204872,-0.174184,0.192595,0.409213,0.004891,0.003079,0.004363,0.006323,0.018533,0.010560,0.003750,0.002148,0.002372,0.007538,0.003321,0.005618,0.010630,-0.000168,-0.000574,0.000045,-0.000410,-0.000307,-0.004617,0.000112,-0.000526,-0.003648,0.022045,0.000920,0.007157,-0.007091,0.003266,-0.004607,-0.002753,0.002465,-0.006804,0.003150,0.001740,-0.005056,-0.000020,0.000004,0.000017,-0.000001,-0.000008,0.000043,0.000001,0.000000,-0.000012,-0.000002,0.000000,0.000183,0.000038,0.010548,0.030073,0.159161,0.019905,0.028370,0.180075,0.009198,0.017988,2.620976,0.811643,0.511933,0.462974,0.356285,0.329226,0.340450,0.348347,0.346876,0.382052,0.273906,0.355394,0.285193,0.006327,0.005477,0.008042,0.007443,0.028984,0.014223,0.005059,0.003069,0.003029,0.013391,0.003542,0.006282,0.008213,0.009264,0.011919,0.169395,0.020755,0.036237,0.127379,0.010650,0.011563,1.313655,0.887813,0.411534,0.479991,0.396398,0.346243,0.325295,0.301378,0.313749,0.362948,0.265646,0.302660,0.269058,0.006861,0.006530,0.009237,0.007373,0.032619,0.014813,0.006636,0.004071,0.003856,0.012554,0.004197,0.008561,0.009682,002-Noise
0.045558,0.072330,3.150939,0.091473,0.111378,0.295311,0.015379,0.050009,-30.084654,-0.843101,-1.060527,0.681079,0.147068,-0.312772,0.203636,0.259011,-0.253177,0.056417,0.160060,-0.101597,0.025508,0.001942,0.001674,0.002844,0.014898,0.047603,0.001200,0.001305,0.006943,0.003727,0.000825,0.001270,0.001463,0.018692,-0.000513,-0.001678,0.001218,-0.001611,-0.002104,0.003984,-0.000000,-0.000535,-0.271065,0.012377,0.017113,-0.011452,-0.003542,0.007412,-0.002618,-0.005165,0.004148,-0.000023,-0.003869,0.001770,0.001816,-0.000003,-0.000009,-0.000018,-0.000070,0.001614,-0.000085,-0.000008,-0.000007,-0.000005,-0.000002,-0.000002,-0.000003,0.000432,0.007766,0.028866,0.153462,0.018850,0.030368,0.087653,0.038240,0.012891,1.832102,0.332951,0.245107,0.346333,0.247231,0.341930,0.224823,0.185271,0.206664,0.269230,0.337778,0.189973,0.186519,0.003945,0.002744,0.004942,0.018201,0.025790,0.001181,0.001669,0.008300,0.004064,0.001591,0.002618,0.002240,0.007842,0.006293,0.031886,0.209381,0.019773,0.034573,0.088367,0.055395,0.012646,0.919601,0.288040,0.208615,0.235111,0.227739,0.192091,0.195098,0.169331,0.181253,0.164377,0.197204,0.182388,0.168790,0.003897,0.002561,0.005892,0.021783,0.026597,0.001450,0.002430,0.006718,0.004093,0.002295,0.003177,0.001870,0.009777,002-Noise
0.066125,0.005501,3.091736,0.170573,0.206078,0.379650,0.004520,0.050971,-25.950598,1.812691,-0.352557,0.320887,-0.217088,-0.008440,-0.163645,-0.043190,-0.061955,-0.005722,0.042525,0.044085,0.024366,0.007301,0.002603,0.082515,0.007964,0.052953,0.008938,0.065360,0.002280,0.004997,0.006195,0.018736,0.003308,0.035818,-0.000299,0.000011,-0.003018,0.000027,0.000186,-0.001577,0.000023,-0.000200,-0.001363,0.000499,0.003060,-0.000825,-0.002088,0.002366,0.001617,-0.003507,-0.001805,0.001137,0.000426,-0.000409,-0.000809,-0.000050,-0.000078,-0.000347,-0.000069,0.000064,-0.000050,0.001147,-0.000003,0.000064,-0.000049,0.000004,0.000008,0.000211,0.020587,0.004551,0.143424,0.014177,0.008566,0.159348,0.003477,0.024769,0.478595,0.255657,0.189833,0.166695,0.133858,0.147476,0.154136,0.154132,0.140632,0.136608,0.136727,0.123492,0.119947,0.005176,0.001948,0.054444,0.006149,0.033787,0.007758,0.044915,0.002345,0.005000,0.004020,0.013296,0.002369,0.014742,0.022439,0.003871,0.157361,0.014471,0.011345,0.190282,0.004140,0.029228,0.431410,0.265864,0.250950,0.232318,0.191053,0.186999,0.210490,0.210013,0.212519,0.193861,0.192266,0.174092,0.171750,0.006934,0.002566,0.050116,0.007901,0.048246,0.009522,0.062112,0.003224,0.006628,0.005401,0.015829,0.003388,0.013446,002-Noise
0.258639,0.000756,2.914511,0.322367,0.213823,2.446919,0.001020,0.502087,-29.383095,-0.027561,-0.491913,-0.170224,-0.219693,-0.317112,-0.177258,-0.258388,-0.142730,-0.067709,-0.060553,-0.078426,-0.038036,0.004142,0.003188,0.003675,0.003131,0.005277,0.003664,0.003773,0.003054,0.003626,0.003802,0.003725,0.003149,0.001959,0.000113,-0.000005,0.006656,0.000407,0.000278,0.001183,0.000007,0.000245,-0.014450,0.000001,-0.005328,0.009789,-0.000177,-0.000574,-0.001414,0.002444,0.004427,0.005209,-0.000188,-0.002375,-0.000600,0.000013,-0.000005,0.000020,-0.000030,-0.000003,0.000014,-0.000026,0.000012,0.000015,0.000025,0.000028,0.000015,-0.000008,0.052543,0.001311,0.479756,0.060659,0.023287,0.353552,0.000264,0.108809,0.579845,0.455496,0.316366,0.257036,0.190352,0.178122,0.170870,0.153069,0.154014,0.153181,0.157290,0.145459,0.123822,0.002564,0.002461,0.002536,0.002120,0.004756,0.002684,0.002282,0.002638,0.002863,0.002430,0.002922,0.002334,0.001288,0.062200,0.001862,0.725617,0.077121,0.030721,0.436203,0.000374,0.133863,0.685632,0.539841,0.362737,0.310911,0.260139,0.234204,0.240480,0.205340,0.208716,0.203549,0.206710,0.192258,0.175270,0.003274,0.003459,0.003062,0.003038,0.005351,0.003678,0.003091,0.003779,0.003733,0.003280,0.004036,0.003210,0.001563,002-Noise
0.057409,0.018713,3.260216,0.193384,0.227546,0.387032,0.003452,0.054900,-26.231809,1.950331,0.213598,0.259156,0.185220,-0.053930,-0.179775,0.153936,-0.109160,-0.275677,-0.048676,-0.051944,-0.360523,0.089668,0.004535,0.012126,0.003009,0.004296,0.008958,0.004113,0.000852,0.000728,0.009280,0.090559,0.007875,0.037603,0.000458,-0.000002,0.000244,0.000277,0.000117,0.003475,0.000015,0.000535,-0.000622,-0.008675,-0.000961,0.002098,0.005805,0.001726,0.000158,0.000372,-0.002346,-0.001877,0.002070,0.000865,-0.000140,-0.000105,0.000033,-0.000037,-0.000017,0.000040,-0.000059,-0.000001,0.000070,0.000000,0.000028,-0.001012,-0.000009,-0.000269,0.017403,0.020581,0.066897,0.024033,0.010446,0.157176,0.003056,0.027478,1.001488,0.419338,0.246856,0.258685,0.267789,0.205670,0.226131,0.255702,0.186422,0.207082,0.190363,0.210118,0.228812,0.055961,0.006704,0.007152,0.001479,0.002715,0.007299,0.002021,0.000894,0.000399,0.005319,0.041156,0.009593,0.008297,0.016878,0.015868,0.082517,0.021847,0.012358,0.129113,0.004249,0.022551,0.794599,0.361548,0.288076,0.311530,0.305101,0.234359,0.268351,0.353472,0.231767,0.232912,0.238362,0.253408,0.265229,0.055292,0.007697,0.009149,0.001903,0.003780,0.008386,0.002624,0.000997,0.000537,0.006026,0.043731,0.010105,0.008569,002-Noise
0.077863,0.032715,3.210069,0.155600,0.174872,0.730238,0.002581,0.122078,-21.770482,1.596941,-0.094497,0.350065,0.159749,0.095638,-0.150241,-0.170485,-0.254504,-0.085976,-0.062444,-0.002605,-0.028289,0.026953,0.003620,0.017766,0.033475,0.023625,0.008410,0.021671,0.003986,0.017229,0.021564,0.017708,0.005100,0.014657,0.000476,-0.000155,0.001037,0.000366,-0.000033,0.005561,0.000023,0.000926,-0.003622,-0.007542,0.002812,-0.001857,-0.001784,-0.005456,0.000074,-0.002708,0.000544,0.001767,0.002368,0.000290,0.001671,-0.000378,0.000010,-0.000203,-0.000380,-0.000135,0.000025,0.000078,0.000026,0.000036,0.000283,0.000054,-0.000002,-0.000042,0.023563,0.008021,0.046099,0.025580,0.013343,0.339286,0.000746,0.057660,0.295381,0.329952,0.226951,0.181162,0.155507,0.159522,0.144906,0.159440,0.152190,0.138229,0.133175,0.132076,0.147709,0.020484,0.002183,0.009722,0.022001,0.014290,0.005939,0.008498,0.004086,0.012360,0.013343,0.008252,0.003264,0.004453,0.030507,0.010386,0.070305,0.031810,0.017579,0.408272,0.000943,0.071553,0.354303,0.384370,0.280738,0.194170,0.198357,0.222668,0.193618,0.221200,0.215411,0.201336,0.197083,0.172487,0.200638,0.028146,0.002932,0.012960,0.025564,0.018672,0.008703,0.012212,0.005986,0.017971,0.018911,0.010249,0.004760,0.005903,002-Noise
0.015005,0.031267,3.264117,0.087000,0.161368,0.050625,0.008119,0.026515,-26.395229,2.885347,0.110980,0.341485,0.061562,-0.221992,-0.202376,0.188432,-0.052183,-0.164640,-0.068506,0.058697,-0.369383,0.077859,0.003993,0.010218,0.002795,0.004116,0.004708,0.004553,0.000305,0.000782,0.018409,0.120590,0.006584,0.041579,-0.000086,0.000051,-0.001902,0.000564,0.000730,0.000085,0.000087,-0.000227,0.024140,0.002197,-0.001024,0.003003,0.000142,0.001229,0.007970,-0.001307,-0.004242,-0.002687,-0.001006,-0.003293,-0.000243,0.000865,-0.000017,0.000115,0.000051,0.000039,0.000028,0.000031,0.000002,-0.000000,0.000026,-0.000709,-0.000021,-0.000080,0.004062,0.033909,0.072961,0.025692,0.041144,0.021682,0.006954,0.008893,0.985129,0.358269,0.338103,0.324039,0.273986,0.219946,0.229531,0.193938,0.208739,0.177180,0.173347,0.203930,0.189984,0.051783,0.005288,0.005014,0.001343,0.002004,0.004218,0.002296,0.000260,0.000456,0.014994,0.039966,0.010238,0.006403,0.004396,0.017773,0.099137,0.032380,0.052988,0.025106,0.009354,0.007473,0.725447,0.347621,0.356579,0.335335,0.322624,0.271548,0.264338,0.267201,0.268659,0.204297,0.225089,0.249677,0.234739,0.058944,0.006765,0.005677,0.001552,0.002610,0.005069,0.002744,0.000325,0.000608,0.017505,0.049251,0.012278,0.007520,002-Noise
0.060032,0.012784,3.021085,0.137481,0.178517,0.339987,0.009810,0.061071,-29.320535,1.592937,0.467056,0.258900,0.080867,0.272134,0.027641,-0.072878,0.155860,0.143699,-0.003834,0.091934,0.126107,0.003645,0.001409,0.114990,0.004063,0.013543,0.003450,0.119539,0.000608,0.002291,0.006773,0.023226,0.002005,0.049614,-0.000195,-0.000001,0.001411,-0.000055,-0.000053,0.000247,0.000069,-0.000363,-0.015780,0.000982,0.005454,-0.005126,0.001818,0.006473,-0.005932,-0.006618,0.001230,0.005217,-0.002702,-0.002870,0.000242,-0.000057,-0.000041,0.001140,0.000026,0.000108,-0.000010,-0.000146,-0.000025,0.000039,0.000089,-0.000114,0.000005,0.000183,0.034459,0.013981,0.144492,0.026266,0.027135,0.229555,0.006431,0.047678,0.850692,0.569623,0.310916,0.241403,0.215297,0.187933,0.221380,0.220547,0.231533,0.218390,0.169412,0.171597,0.138148,0.004710,0.001776,0.079878,0.003678,0.011271,0.003562,0.079660,0.000812,0.002337,0.006429,0.023318,0.002827,0.020126,0.023652,0.008488,0.186981,0.019963,0.023710,0.175014,0.007393,0.059276,0.548057,0.348022,0.305682,0.231604,0.245601,0.231062,0.245233,0.233675,0.211694,0.212622,0.186619,0.209982,0.190033,0.006897,0.002169,0.093710,0.004714,0.015784,0.004627,0.108559,0.000915,0.002939,0.008141,0.023636,0.003760,0.021684,002-Noise
0.046112,0.012461,2.973581,0.124739,0.170806,0.258784,0.011198,0.047940,-29.280724,1.516108,0.489650,0.470774,-0.051311,0.302957,0.118205,-0.035032,0.104823,0.122267,-0.004778,0.002231,0.101727,0.003623,0.001480,0.111372,0.007049,0.015411,0.002104,0.127149,0.001197,0.003284,0.008947,0.017003,0.001026,0.050513,-0.000027,-0.000001,0.004861,0.000132,0.000064,0.000455,0.000103,0.000100,0.003416,-0.000816,-0.001292,0.001752,-0.003466,-0.004028,-0.000457,0.002585,0.000528,-0.003768,-0.001699,-0.003045,-0.002030,0.000121,0.000019,-0.001513,0.000089,0.000185,-0.000003,0.000322,-0.000010,0.000004,0.000025,0.000050,0.000023,-0.000055,0.032423,0.020074,0.209796,0.018296,0.032317,0.258440,0.006266,0.046228,1.653433,1.418495,0.451863,0.260102,0.243523,0.240471,0.226114,0.273671,0.243416,0.267908,0.233055,0.194537,0.207508,0.004532,0.001800,0.091507,0.008297,0.015774,0.002313,0.108709,0.002599,0.004518,0.010424,0.015775,0.001377,0.029296,0.014775,0.007844,0.238586,0.019909,0.029261,0.135184,0.007791,0.017735,0.704977,0.456954,0.341456,0.268152,0.292319,0.285406,0.244276,0.255253,0.233116,0.237867,0.243502,0.225248,0.202226,0.005272,0.002427,0.110518,0.009908,0.020349,0.002903,0.123728,0.002797,0.005273,0.013886,0.017355,0.001797,0.021748,002-Noise
0.190844,0.002092,3.176116,0.263605,0.211474,1.781580,0.001368,0.408893,-25.797000,1.492811,-0.069356,0.100582,0.060976,0.000931,0.054249,0.012241,0.011852,-0.003272,0.012197,0.033597,-0.061640,0.011433,0.004798,0.019123,0.007764,0.016431,0.008519,0.028351,0.003347,0.006348,0.013681,0.012398,0.005834,0.009488,-0.000876,-0.000008,-0.006663,-0.000347,-0.000015,-0.006397,0.000013,-0.000971,-0.011366,0.003095,0.000444,0.003552,0.000303,0.000704,0.001389,-0.002831,-0.001876,0.000618,0.002169,-0.001290,-0.001791,0.000132,-0.000083,0.000161,-0.000003,-0.000073,0.000005,0.000223,0.000066,-0.000044,0.000168,-0.000031,-0.000036,0.000058,0.034661,0.000783,0.118398,0.029844,0.012216,0.380752,0.000645,0.067441,0.366762,0.232806,0.209152,0.145901,0.148839,0.158553,0.156536,0.122541,0.133552,0.151960,0.127925,0.156100,0.137388,0.007145,0.002981,0.013555,0.005323,0.009523,0.004910,0.021274,0.002520,0.004415,0.008473,0.004587,0.003987,0.005575,0.043708,0.001080,0.162521,0.038006,0.016742,0.478115,0.000699,0.084987,0.454065,0.309148,0.269910,0.207817,0.198611,0.223157,0.199710,0.171976,0.197086,0.231575,0.177134,0.221990,0.198626,0.010295,0.004274,0.018201,0.007440,0.013750,0.006897,0.029286,0.003600,0.006242,0.012364,0.006871,0.005745,0.007827,002-Noise
0.017795,0.012705,3.186643,0.040651,0.068813,0.264953,0.029344,0.025526,-44.688541,0.541142,-0.036238,-0.115910,-0.011310,0.138074,0.030547,0.013061,-0.042744,0.012974,0.041806,0.043101,-0.001634,0.000535,0.000440,0.002848,0.000980,0.136792,0.002835,0.005340,0.004577,0.003849,0.000801,0.000465,0.000366,0.040501,0.000000,-0.000000,-0.001397,-0.000000,-0.000000,-0.004099,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.016922,0.014653,0.153892,0.030384,0.037872,0.216331,0.086232,0.028963,3.280974,0.473776,0.360618,0.262885,0.163894,0.138367,0.141403,0.129968,0.107293,0.105115,0.124938,0.084496,0.069813,0.000605,0.000582,0.007432,0.001630,0.022144,0.004828,0.010466,0.009077,0.011963,0.001281,0.000840,0.000608,0.005777,0.015138,0.010971,0.198523,0.032110,0.049228,0.162052,0.118105,0.033240,1.622783,0.477199,0.289385,0.197805,0.169546,0.132651,0.144648,0.173174,0.124492,0.133278,0.136783,0.094264,0.095088,0.000735,0.000746,0.008612,0.001724,0.016507,0.005023,0.013978,0.015148,0.016627,0.001520,0.001053,0.000702,0.005718,002-Noise
